country,league,season,player_name,age,position,nationality,height,weight,appearances,starts,minutes,goals_total,assists,penalty_won,penalty_committed,penalty_scored,penalty_missed,yellow_cards,yellowred_cards,red_cards,offsides_per90,shots_total_per90,shots_on_per90,goals_total_per90,assists_per90,goals_plus_assists_per90,non_penalty_goals_per90,passes_total_per90,passes_key_per90,tackles_total_per90,blocks_per90,interceptions_per90,tackles_plus_interceptions_per90,duels_total_per90,duels_won_per90,dribbles_attempts_per90,dribbles_success_per90,dribbles_past_per90,fouls_drawn_per90,fouls_committed_per90,yellow_cards_per90,yellowred_cards_per90,red_cards_per90,passes_accuracy_pct,shots_on_target_pct,duels_won_pct,dribbles_success_pct,rating_weighted
germany,Bundesliga,2025,Aaron Zehnter,21.0,D,Germany,180.0,70.0,20,17,1465.0,2.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.6143344709897611,0.30716723549488056,0.12286689419795221,0.0,0.12286689419795221,0.12286689419795221,36.61433447098976,0.9829351535836177,0.9215017064846416,0.4300341296928327,1.10580204778157,2.0273037542662116,3.8703071672354947,1.9044368600682593,0.6143344709897611,0.4300341296928327,0.49146757679180886,0.0,0.12286689419795221,0.0,0.0,0.0,28.63758389261745,50.0,49.2063492063492,70.0,6.55522898154477
germany,Bundesliga,2025,Aarón Anselmino,20.0,D,Argentina,186.0,83.0,6,4,368.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.24456521739130435,0.24456521739130435,0.24456521739130435,0.0,0.24456521739130435,0.24456521739130435,52.09239130434782,0.0,2.2010869565217392,0.4891304347826087,1.2228260869565217,3.423913043478261,9.782608695652174,5.380434782608696,0.4891304347826087,0.24456521739130435,1.2228260869565217,0.733695652173913,1.467391304347826,0.0,0.0,0.0,49.455399061032864,100.0,55.00000000000001,50.0,7.318256130790191
germany,Bundesliga,2025,Abdoulie Ceesay,21.0,F,Gambia,185.0,79.0,20,0,353.0,3.0,0.0,1.0,0.0,0,0,4,0.0,0,0.509915014164306,2.2946175637393766,1.019830028328612,0.764872521246459,0.0,0.764872521246459,0.764872521246459,18.611898016997166,0.764872521246459,0.764872521246459,0.0,0.0,0.764872521246459,20.651558073654392,7.64872521246459,2.039660056657224,1.529745042492918,0.509915014164306,1.529745042492918,3.5694050991501416,1.019830028328612,0.0,0.0,3.3943661971830985,44.44444444444444,37.03703703703704,75.0,6.666571428571429
germany,Bundesliga,2025,Aboubaka Soumahoro,20.0,D,France,184.0,71.0,4,2,141.0,0.0,0.0,0.0,1.0,0,0,1,0.0,0,0.6382978723404256,0.0,0.0,0.0,0.0,0.0,0.0,38.297872340425535,0.6382978723404256,0.6382978723404256,0.0,0.0,0.6382978723404256,3.191489361702128,0.6382978723404256,0.0,0.0,0.0,0.0,1.9148936170212765,0.6382978723404256,0.0,0.0,19.65,,20.0,,6.038297872340427
germany,Bundesliga,2025,Adam Daghim,20.0,F,Denmark,189.0,80.0,29,14,1544.0,2.0,4.0,0.0,0.0,0,0,3,0.0,0,0.23316062176165803,1.2240932642487046,0.6411917098445596,0.11658031088082901,0.23316062176165803,0.34974093264248707,0.11658031088082901,24.831606217616578,1.2240932642487046,1.632124352331606,0.11658031088082901,0.7577720207253886,2.389896373056995,12.823834196891193,5.82901554404145,3.555699481865285,1.2823834196891193,1.1075129533678756,1.4572538860103625,1.1075129533678756,0.17487046632124353,0.0,0.0,13.009389671361502,52.38095238095239,45.45454545454545,36.0655737704918,6.7810880829015545
germany,Bundesliga,2025,Adam Dźwigała,30.0,D,Poland,185.0,72.0,19,14,1295.0,1.0,1.0,0.0,0.0,0,0,5,0.0,0,0.0,0.277992277992278,0.138996138996139,0.0694980694980695,0.0694980694980695,0.138996138996139,0.0694980694980695,43.43629343629343,0.3474903474903475,3.1969111969111967,0.3474903474903475,1.5984555984555984,4.795366795366795,10.494208494208493,5.976833976833976,0.277992277992278,0.2084942084942085,0.7644787644787645,0.416988416988417,1.38996138996139,0.3474903474903475,0.0,0.0,32.344,50.0,56.95364238410596,75.0,6.713513513513513
germany,Bundesliga,2025,Adam Hložek,23.0,F,Czechia,188.0,84.0,5,0,36.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,5.0,2.5,0.0,0.0,0.0,0.0,27.500000000000004,0.0,0.0,0.0,0.0,0.0,17.5,7.5,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,2.6,50.0,42.857142857142854,,6.4411764705882355
germany,Bundesliga,2025,Adam Kölle,19.0,D,Germany,195.0,91.0,6,0,89.0,1.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,2.0224719101123596,1.0112359550561798,1.0112359550561798,0.0,1.0112359550561798,1.0112359550561798,31.348314606741575,1.0112359550561798,1.0112359550561798,0.0,1.0112359550561798,2.0224719101123596,17.191011235955056,5.056179775280898,1.0112359550561798,0.0,1.0112359550561798,1.0112359550561798,5.056179775280898,1.0112359550561798,0.0,0.0,5.548387096774194,50.0,29.411764705882355,0.0,6.355172413793103
germany,Bundesliga,2025,Adrian Beck,28.0,M,Germany,186.0,75.0,24,9,884.0,1.0,1.0,0.0,0.0,0,0,1,0.0,0,0.10180995475113123,0.7126696832579185,0.40723981900452494,0.10180995475113123,0.10180995475113123,0.20361990950226247,0.10180995475113123,39.502262443438916,1.8325791855203621,1.8325791855203621,0.40723981900452494,0.40723981900452494,2.239819004524887,13.031674208144798,6.108597285067873,3.0542986425339365,1.8325791855203621,1.1199095022624435,1.425339366515837,1.3235294117647058,0.10180995475113123,0.0,0.0,19.778350515463917,57.14285714285714,46.875,60.0,6.904072398190045
germany,Bundesliga,2025,Aiman Dardari,20.0,F,Luxembourg,178.0,,3,0,35.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.71428571428571,0.0,0.0,0.0,0.0,0.0,15.428571428571429,2.571428571428571,2.571428571428571,0.0,0.0,2.571428571428571,2.571428571428571,2.571428571428571,0.0,0.0,3.25,,16.666666666666664,0.0,6.331428571428572
germany,Bundesliga,2025,Albert Grønbæk,24.0,M,Denmark,176.0,65.0,7,6,495.0,1.0,2.0,0.0,0.0,0,0,0,0.0,0,0.0,0.9090909090909092,0.7272727272727273,0.18181818181818182,0.36363636363636365,0.5454545454545454,0.18181818181818182,25.090909090909093,1.4545454545454546,2.7272727272727275,0.18181818181818182,2.0,4.7272727272727275,8.363636363636363,5.090909090909091,1.4545454545454546,0.9090909090909092,1.0909090909090908,1.0909090909090908,0.36363636363636365,0.0,0.0,0.0,18.007246376811594,80.0,60.86956521739131,62.5,6.9836363636363625
germany,Bundesliga,2025,Albert Sambi Lokonga,26.0,M,Belgium,183.0,67.0,26,20,1712.0,5.0,0.0,1.0,0.0,0,0,3,0.0,0,0.0,0.8411214953271028,0.5782710280373832,0.2628504672897196,0.0,0.2628504672897196,0.2628504672897196,40.163551401869164,1.314252336448598,1.6296728971962615,0.6308411214953271,0.7359813084112149,2.3656542056074765,8.463785046728972,4.626168224299065,0.8411214953271028,0.4205607476635514,0.8411214953271028,1.4193925233644857,1.0514018691588785,0.15771028037383178,0.0,0.0,33.01701570680628,68.75,54.6583850931677,50.0,7.022469280280866
germany,Bundesliga,2025,Albian Hajdari,22.0,D,Switzerland,189.0,80.0,30,28,2440.0,1.0,2.0,0.0,1.0,0,0,10,0.0,0,0.0,0.4057377049180328,0.14754098360655737,0.036885245901639344,0.07377049180327869,0.11065573770491804,0.036885245901639344,57.90983606557377,0.36885245901639346,2.139344262295082,0.848360655737705,1.5491803278688525,3.6885245901639343,9.442622950819672,5.053278688524591,0.11065573770491804,0.07377049180327869,0.7377049180327869,0.848360655737705,1.5860655737704918,0.36885245901639346,0.0,0.0,48.327388535031844,36.36363636363637,53.515625,66.66666666666666,7.045122950819671
germany,Bundesliga,2025,Aleix García,28.0,M,Spain,173.0,68.0,33,31,2676.0,3.0,8.0,0.0,0.0,0,0,6,0.0,0,0.06726457399103139,0.6390134529147982,0.16816143497757846,0.10089686098654709,0.26905829596412556,0.36995515695067266,0.10089686098654709,102.07399103139012,1.7152466367713004,0.874439461883408,0.16816143497757846,0.7735426008968609,1.6479820627802688,3.6659192825112106,1.9506726457399104,0.47085201793721976,0.13452914798206278,0.6053811659192826,0.6390134529147982,0.26905829596412556,0.20179372197309417,0.0,0.0,95.85403624382208,26.31578947368421,53.21100917431193,28.57142857142857,7.53060538116592
germany,Bundesliga,2025,Alejandro Grimaldo,30.0,M,Spain,171.0,63.0,29,29,2524.0,8.0,8.0,0.0,0.0,3,0,5,0.0,0,0.28526148969889065,1.5332805071315374,0.7488114104595879,0.28526148969889065,0.28526148969889065,0.5705229793977813,0.17828843106180667,65.36053882725832,2.4960380348652933,1.7472266244057053,0.17828843106180667,0.6774960380348654,2.4247226624405704,8.700475435816164,4.0293185419968305,2.175118858954041,0.8914421553090333,0.9627575277337559,1.0340729001584785,0.39223454833597465,0.17828843106180667,0.0,0.0,60.09819967266776,48.837209302325576,46.31147540983606,40.98360655737705,7.341798732171157
germany,Bundesliga,2025,Alejo Sarco,19.0,F,Argentina,179.0,76.0,6,0,126.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,2.142857142857143,0.0,0.0,0.0,0.0,0.0,16.428571428571427,1.4285714285714284,0.7142857142857142,0.0,0.0,0.7142857142857142,9.285714285714285,3.571428571428571,0.7142857142857142,0.7142857142857142,0.7142857142857142,1.4285714285714284,1.4285714285714284,0.0,0.0,0.0,4.3478260869565215,0.0,38.46153846153847,100.0,6.443650793650795
germany,Bundesliga,2025,Aleksandar Pavlović,21.0,M,Germany,188.0,75.0,24,16,1460.0,3.0,1.0,0.0,0.0,0,0,2,0.0,0,0.0,0.4931506849315069,0.3082191780821918,0.18493150684931506,0.06164383561643836,0.24657534246575344,0.18493150684931506,98.32191780821918,1.2945205479452055,1.6027397260273972,0.4931506849315069,0.863013698630137,2.4657534246575343,6.595890410958905,3.1438356164383565,0.4931506849315069,0.24657534246575344,0.5547945205479452,0.6164383561643836,1.1712328767123288,0.12328767123287672,0.0,0.0,81.55047021943574,62.5,47.66355140186916,50.0,7.348972602739726
germany,Bundesliga,2025,Alessio Castro-Montes,28.0,M,Belgium,175.0,67.0,14,7,670.0,1.0,3.0,0.0,1.0,0,0,2,0.0,0,0.26865671641791045,0.8059701492537313,0.13432835820895522,0.13432835820895522,0.40298507462686567,0.5373134328358209,0.13432835820895522,41.373134328358205,3.0895522388059704,2.417910447761194,0.26865671641791045,0.6716417910447761,3.0895522388059704,11.149253731343284,5.641791044776119,1.208955223880597,0.13432835820895522,1.208955223880597,1.3432835820895521,1.7462686567164178,0.26865671641791045,0.0,0.0,22.941558441558442,16.666666666666664,50.602409638554214,11.11111111111111,6.911791044776119
germany,Bundesliga,2025,Alex Král,27.0,M,Czechia,187.0,80.0,20,2,466.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.7725321888412017,0.5793991416309013,0.0,0.0,0.0,0.0,26.652360515021456,0.7725321888412017,1.7381974248927041,0.19313304721030042,0.7725321888412017,2.510729613733906,13.133047210300429,7.145922746781116,2.510729613733906,1.7381974248927041,0.19313304721030042,2.124463519313305,0.7725321888412017,0.19313304721030042,0.0,0.0,9.832116788321168,75.0,54.41176470588235,69.23076923076923,6.5489270386266085
germany,Bundesliga,2025,Alexander Meyer,34.0,G,Germany,195.0,90.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
