country,league,season,player_name,age,position,nationality,height,weight,appearances,starts,minutes,goals_total,assists,penalty_won,penalty_committed,penalty_scored,penalty_missed,yellow_cards,yellowred_cards,red_cards,offsides_per90,shots_total_per90,shots_on_per90,goals_total_per90,assists_per90,goals_plus_assists_per90,non_penalty_goals_per90,passes_total_per90,passes_key_per90,tackles_total_per90,blocks_per90,interceptions_per90,tackles_plus_interceptions_per90,duels_total_per90,duels_won_per90,dribbles_attempts_per90,dribbles_success_per90,dribbles_past_per90,fouls_drawn_per90,fouls_committed_per90,yellow_cards_per90,yellowred_cards_per90,red_cards_per90,passes_accuracy_pct,shots_on_target_pct,duels_won_pct,dribbles_success_pct,rating_weighted
france,Ligue 1,2025,Aarón Anselmino,20.0,D,Argentina,186.0,83.0,3,0,24.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,3.75,3.75,7.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,100.0,,6.700000000000001
france,Ligue 1,2025,Abakar Sylla,23.0,D,Côte d'Ivoire,188.0,78.0,3,1,65.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,2.769230769230769,0.0,0.0,0.0,0.0,0.0,66.46153846153847,0.0,0.0,0.0,0.0,0.0,13.846153846153847,6.923076923076923,0.0,0.0,0.0,0.0,2.769230769230769,0.0,0.0,0.0,19.541666666666668,0.0,50.0,,5.7046875
france,Ligue 1,2025,Abdallah Sima,24.0,F,Senegal,188.0,79.0,21,6,718.0,2.0,2.0,0.0,0.0,0,0,3,0.0,0,0.3760445682451254,2.883008356545961,1.128133704735376,0.25069637883008355,0.25069637883008355,0.5013927576601671,0.25069637883008355,30.208913649025067,1.2534818941504178,0.8774373259052926,0.0,0.25069637883008355,1.128133704735376,12.534818941504179,5.766016713091922,1.3788300835654597,0.5013927576601671,0.3760445682451254,1.754874651810585,1.754874651810585,0.3760445682451254,0.0,0.0,15.278008298755188,39.130434782608695,46.0,36.36363636363637,6.583682008368201
france,Ligue 1,2025,Abdelhamid Ait Boudlal,19.0,D,Morocco,190.0,78.0,20,17,1415.0,2.0,1.0,0.0,0.0,0,0,3,0.0,1,0.0636042402826855,0.763250883392226,0.254416961130742,0.127208480565371,0.0636042402826855,0.1908127208480565,0.127208480565371,52.15547703180212,0.0636042402826855,1.3992932862190814,1.0812720848056536,1.2084805653710247,2.607773851590106,9.031802120141343,5.088339222614841,1.1448763250883394,0.6360424028268551,0.381625441696113,0.6360424028268551,0.8904593639575972,0.1908127208480565,0.0,0.0636042402826855,46.798780487804876,33.33333333333333,56.33802816901409,55.55555555555556,6.925441696113074
france,Ligue 1,2025,Abdoul Ouattara,20.0,M,France,178.0,68.0,28,19,1775.0,2.0,0.0,1.0,0.0,0,0,2,0.0,0,0.05070422535211268,1.0140845070422535,0.5577464788732395,0.10140845070422536,0.0,0.10140845070422536,0.10140845070422536,43.707042253521124,0.3042253521126761,1.1661971830985915,0.05070422535211268,1.064788732394366,2.230985915492958,4.766197183098591,2.332394366197183,1.1661971830985915,0.4056338028169014,0.3549295774647887,0.5577464788732395,0.6084507042253522,0.10140845070422536,0.0,0.0,37.67053364269142,55.00000000000001,48.93617021276596,34.78260869565217,6.667718309859155
france,Ligue 1,2025,Abdoulaye Bamba,35.0,D,Côte d'Ivoire,182.0,72.0,6,3,266.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.3383458646616541,0.3383458646616541,0.0,0.0,0.0,0.0,25.37593984962406,0.0,2.0300751879699246,1.0150375939849623,2.0300751879699246,4.060150375939849,8.458646616541353,6.090225563909774,0.0,0.0,0.6766917293233082,1.6917293233082706,1.0150375939849623,0.3383458646616541,0.0,0.0,16.216216216216218,100.0,72.0,,6.834339622641509
france,Ligue 1,2025,Abdoulaye Faye,21.0,D,Senegal,,,17,16,1446.0,0.0,0.0,0.0,1.0,0,0,7,0.0,0,0.0,0.43568464730290457,0.12448132780082988,0.0,0.0,0.0,0.0,51.90871369294605,0.12448132780082988,1.991701244813278,0.37344398340248963,1.7427385892116183,3.7344398340248963,9.149377593360995,5.29045643153527,0.6224066390041494,0.43568464730290457,0.4979253112033195,0.8713692946058091,1.5560165975103735,0.43568464730290457,0.0,0.0,46.42805755395683,28.57142857142857,57.82312925170068,70.0,6.599792531120332
france,Ligue 1,2025,Abdoulaye Kanté,20.0,M,France,180.0,75.0,3,3,243.0,0.0,0.0,0.0,0.0,0,0,2,0.0,0,0.0,0.7407407407407408,0.0,0.0,0.0,0.0,0.0,55.18518518518518,0.3703703703703704,2.2222222222222223,0.0,1.1111111111111112,3.333333333333333,7.407407407407407,3.7037037037037037,0.3703703703703704,0.3703703703703704,0.3703703703703704,0.3703703703703704,2.5925925925925926,0.7407407407407408,0.0,0.0,49.630872483221474,0.0,50.0,100.0,7.333333333333333
france,Ligue 1,2025,Abdoulaye Touré,31.0,M,France,188.0,84.0,11,8,741.0,2.0,0.0,0.0,0.0,0,1,2,0.0,0,0.0,0.97165991902834,0.48582995951417,0.242914979757085,0.0,0.242914979757085,0.242914979757085,36.072874493927124,0.3643724696356275,1.45748987854251,0.48582995951417,1.0931174089068827,2.5506072874493926,8.744939271255062,4.7368421052631575,1.0931174089068827,0.3643724696356275,0.1214574898785425,2.064777327935223,1.5789473684210527,0.242914979757085,0.0,0.0,27.922558922558924,50.0,54.166666666666664,33.33333333333333,6.9574898785425106
france,Ligue 1,2025,Abdulay Juma Bah,19.0,D,Sierra Leone,195.0,80.0,28,23,2063.0,0.0,0.0,0.0,1.0,0,0,6,0.0,0,0.13087736306349976,0.3053805138148328,0.08725157537566651,0.0,0.0,0.0,0.0,54.13960252060107,0.2617547261269995,1.5269025690741638,1.2651478429471643,1.2651478429471643,2.7920504120213283,8.33252544837615,4.493456131846825,0.5671352399418322,0.39263208919049924,0.523509452253999,0.3053805138148328,1.177896267571498,0.2617547261269995,0.0,0.0,56.60645161290323,28.57142857142857,53.92670157068062,69.23076923076923,6.824915172079495
